state,importance,paper_title,venue,project_link_or_github_link,paper_link,sort,pdf_path
Wait,S,ChordEdit: One-Step Low-Energy Transport for Image Editing,CVPR 2026,,https://arxiv.org/abs/2602.19083,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=173 | reason=forced_oral_final_award,
Wait,B,When Lines Meet Textures: Spatial-Frequency Aligned Diffusion Features for Cross-Sparsity Correspondence,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhu_When_Lines_Meet_Textures_Spatial-Frequency_Aligned_Diffusion_Features_for_Cross-Sparsity_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=45 | reason=top_fill_to_1000_non_motion_core,
Wait,B,WildRayZer: Self-supervised Large View Synthesis in Dynamic Environments,CVPR 2026,,https://arxiv.org/abs/2601.10716,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=45 | reason=top_fill_to_1000_non_motion_core,
Wait,B,WonderZoom: Multi-Scale 3D World Generation,CVPR 2026,,https://arxiv.org/abs/2512.09164,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=45 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Yo'City: Personalized and Boundless 3D Realistic City Scene Generation via Self-Critic Expansion,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Lu_YoCity_Personalized_and_Boundless_3D_Realistic_City_Scene_Generation_via_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=45 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Action-Geometry Prediction with 3D Geometric Prior for Bimanual Manipulation,CVPR 2026,,https://arxiv.org/abs/2602.23814,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Clay-to-Stone: Phase-wise 3D Gaussian Splatting for Monocular Articulated Hand-Object Manipulation Modeling,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_Clay-to-Stone_Phase-wise_3D_Gaussian_Splatting_for_Monocular_Articulated_Hand-Object_Manipulation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Context-Nav: Context-Driven Exploration and Viewpoint-Aware 3D Spatial Reasoning for Instance Navigation,CVPR 2026,,https://arxiv.org/abs/2603.09506,CVPR_2026_full_collect_20260612 | Agentic / Embodied / Planning | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Edit-As-Act: Goal-Regressive Planning for Open-Vocabulary 3D Indoor Scene Editing,CVPR 2026,,https://arxiv.org/abs/2603.17583,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,EmbodMocap: In-the-Wild 4D Human-Scene Reconstruction for Embodied Agents,CVPR 2026,,https://arxiv.org/abs/2602.23205,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Geometrically-Constrained Agent for Spatial Reasoning,CVPR 2026,,https://arxiv.org/abs/2511.22659,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,IMAIA: Interactive Maps AI Assistant for Travel Planning and Geo-Spatial Intelligence,CVPR 2026,,https://arxiv.org/abs/2507.06993,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Learning Surgical Robotic Manipulation with 3D Spatial Priors,CVPR 2026,,https://arxiv.org/abs/2603.03798,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,MSGNav: Unleashing the Power of Multi-modal 3D Scene Graph for Zero-Shot Embodied Navigation,CVPR 2026,,https://arxiv.org/abs/2511.10376,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Multi-Scale Gaussian-Language Map for Zero-shot Embodied Navigation and Reasoning,CVPR 2026,,https://arxiv.org/abs/2605.01736,CVPR_2026_full_collect_20260612 | Agentic / Embodied / Planning | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,NERFIFY: A Multi-Agent Framework for Turning NeRF Papers into Code,CVPR 2026,,https://arxiv.org/abs/2603.00805,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Paparazzo: Active Mapping of Moving 3D Objects,CVPR 2026,,https://arxiv.org/abs/2604.19556,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,PointWorld: Scaling 3D World Models for In-The-Wild Robotic Manipulation,CVPR 2026,,https://arxiv.org/abs/2601.03782,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Rethinking Camera Choice: An Empirical Study on Fisheye Camera Properties in Robotic Manipulation,CVPR 2026,,https://arxiv.org/abs/2603.02139,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Spatial-Aware VLA Pretraining through Visual-Physical Alignment from Human Videos,CVPR 2026,,https://arxiv.org/abs/2512.13080,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,TopoMA: Topology-Guided Multi-Agent Dense RGB 3D Reconstruction via Distributed Inference,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_TopoMA_Topology-Guided_Multi-Agent_Dense_RGB_3D_Reconstruction_via_Distributed_Inference_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,TrajRAG: Retrieving Geometric-Semantic Experience for Zero-Shot Object Navigation,CVPR 2026,,https://arxiv.org/abs/2605.01700,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Underground Plant Exploration: Non-Destructive 3D Root Assessment with GPR Based on Point Graph Neural Network,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhou_Underground_Plant_Exploration_Non-Destructive_3D_Root_Assessment_with_GPR_Based_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,ViBES: A Conversational Agent with Behaviorally-Intelligent 3D Virtual Body,CVPR 2026,,https://arxiv.org/abs/2512.14234,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Vinedresser3D: Towards Agentic Text-guided 3D Editing,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Chi_Vinedresser3D_Towards_Agentic_Text-guided_3D_Editing_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,VLA Models Are More Generalizable Than You Think: Revisiting Physical and Spatial Modeling,CVPR 2026,,https://arxiv.org/abs/2512.02902,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Write Where It Matters: Policy-Guided Watermarks for 3D Gaussian Splatting,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Write_Where_It_Matters_Policy-Guided_Watermarks_for_3D_Gaussian_Splatting_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Dynamics-Aware Preference Optimization for Vision-Language Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Dynamics-Aware_Preference_Optimization_for_Vision-Language_Models_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,EE-RL: Vision Language Guided Reinforcement Learning with Explorer and Expert model for End-to-End Autonomous Driving,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Li_EE-RL_Vision_Language_Guided_Reinforcement_Learning_with_Explorer_and_Expert_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,EMO-R3: Reflective Reinforcement Learning for Emotional Reasoning in Multimodal Large Language Models,CVPR 2026,,https://arxiv.org/abs/2602.23802,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Improving Vision-language Models with Perception-centric Process Reward Models,CVPR 2026,,https://arxiv.org/abs/2604.24583,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,MoE-GRPO: Optimizing Mixture-of-Experts via Reinforcement Learning in Vision-Language Models,CVPR 2026,,https://arxiv.org/abs/2603.24984,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Multimodal Distribution Matching for Vision-Language Dataset Distillation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Jeong_Multimodal_Distribution_Matching_for_Vision-Language_Dataset_Distillation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,PDCR: Perception-Decomposed Confidence Reward for Vision-Language Reasoning,CVPR 2026,,https://arxiv.org/abs/2605.13467,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,R-C2: Cycle-Consistent Reinforcement Learning Improves Multimodal Reasoning,CVPR 2026,,https://arxiv.org/abs/2603.25720,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Re-evaluating Continual VQA: Toward Fair and Robust Evaluation for Multimodal Continual Learning,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Gao_Re-evaluating_Continual_VQA_Toward_Fair_and_Robust_Evaluation_for_Multimodal_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Datasets / Benchmarks / Evaluation | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,RetouchIQ: MLLM Agents for Instruction-Based Image Retouching with Generalist Reward,CVPR 2026,,https://arxiv.org/abs/2602.17558,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Saliency-R1: Enforcing Interpretable and Faithful Vision-language Reasoning via Saliency-map Alignment Reward,CVPR 2026,,https://arxiv.org/abs/2604.04500,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,TTRV: Test-Time Reinforcement Learning for Vision Language Models,CVPR 2026,,https://arxiv.org/abs/2510.06783,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,W2W: Language-Model-Based Trajectory Prediction with Reinforcement Learning,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_W2W_Language-Model-Based_Trajectory_Prediction_with_Reinforcement_Learning_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Why Does RL Generalize Better Than SFT? A Data-Centric Perspective on VLM Post-Training,CVPR 2026,,https://arxiv.org/abs/2602.10815,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=43 | reason=top_fill_to_1000_non_motion_core,
Wait,B,CME-CAD: Heterogeneous Collaborative Multi-Expert Reinforcement Learning for CAD Code Generation,CVPR 2026,,https://arxiv.org/abs/2512.23333,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,DiverseGRPO: Mitigating Mode Collapse in Image Generation via Diversity-Aware GRPO,CVPR 2026,,https://arxiv.org/abs/2512.21514,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,DMGD: Train-Free Dataset Distillation with Semantic-Distribution Matching in Diffusion Models,CVPR 2026,,https://arxiv.org/abs/2605.03877,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,"Do Less, Achieve More: Do We Need Every-Step Optimization for RL Fine-tuning of Diffusion Models?",CVPR 2026,,https://arxiv.org/abs/2605.15855,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,DRM: Diffusion-based Reward Model With Step-wise Guidance,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_DRM_Diffusion-based_Reward_Model_With_Step-wise_Guidance_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,DynamicsBoost: Dynamic Plausible Video Generation via Annotation-Free Continuation Preference Optimization,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Li_DynamicsBoost_Dynamic_Plausible_Video_Generation_via_Annotation-Free_Continuation_Preference_Optimization_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,"EgoEdit: Dataset, Real-Time Streaming Model, and Benchmark for Egocentric Video Editing",CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Li_EgoEdit_Dataset_Real-Time_Streaming_Model_and_Benchmark_for_Egocentric_Video_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Datasets / Benchmarks / Evaluation | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Expand and Prune: Maximizing Trajectory Diversity for Effective GRPO in Generative Models,CVPR 2026,,https://arxiv.org/abs/2512.15347,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,FairLLaVA: Fairness-Aware Parameter-Efficient Fine-Tuning for Large Vision-Language Assistants,CVPR 2026,,https://arxiv.org/abs/2603.26008,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,FinPercep-RM: A Fine-grained Reward Model and Co-evolutionary Curriculum for RL-based Real-world Super-Resolution,CVPR 2026,,https://arxiv.org/abs/2512.22647,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,GDPO-SR: Group Direct Preference Optimization for One-Step Generative Image Super-Resolution,CVPR 2026,,https://arxiv.org/abs/2603.16769,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,GDRO: Group-level Reward Post-training Suitable for Diffusion Models,CVPR 2026,,https://arxiv.org/abs/2601.02036,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Goal-Driven Reward by Video Diffusion Models for Reinforcement Learning,CVPR 2026,,https://arxiv.org/abs/2512.00961,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,GRPO-Guard: Mitigating Implicit Over-Optimization in Flow Matching via Regulated Clipping,CVPR 2026,,https://arxiv.org/abs/2510.22319,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Hear What You See: Video-to-Audio Generation with Diffusion Transformer and Semantic-Temporal Alignment-Ranked Direct Preference Optimization,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Hear_What_You_See_Video-to-Audio_Generation_with_Diffusion_Transformer_and_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,HierAmp: Coarse-to-Fine Autoregressive Amplification for Generative Dataset Distillation,CVPR 2026,,https://arxiv.org/abs/2603.06932,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Identity-Preserving Image-to-Video Generation via Reward-Guided Optimization,CVPR 2026,,https://arxiv.org/abs/2510.14255,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,IMS3: Breaking Distributional Aggregation in Diffusion-Based Dataset Distillation,CVPR 2026,,https://arxiv.org/abs/2603.13960,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Incentivizing Generative Zero-Shot Learning via Outcome-Reward Reinforcement Learning with Visual Cues,CVPR 2026,,https://arxiv.org/abs/2603.21138,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Is Bin Generation Indispensable? A Bin-Generation-Free Dataset Quantization via Semantic Perspective,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Deng_Is_Bin_Generation_Indispensable_A_Bin-Generation-Free_Dataset_Quantization_via_Semantic_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Learnability-Guided Diffusion for Dataset Distillation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Chan-Santiago_Learnability-Guided_Diffusion_for_Dataset_Distillation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Leveraging Verifier-Based Reinforcement Learning in Image Editing,CVPR 2026,,https://arxiv.org/abs/2604.27505,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,ManifoldGD: Training-Free Hierarchical Manifold Guidance for Diffusion-Based Dataset Distillation,CVPR 2026,,https://arxiv.org/abs/2602.23295,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,MapReduce LoRA: Advancing the Pareto Front in Multi-Preference Optimization for Generative Models,CVPR 2026,,https://arxiv.org/abs/2511.20629,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Mind the Generative Details: Direct Localized Detail Preference Optimization for Video Diffusion Models,CVPR 2026,,https://arxiv.org/abs/2601.04068,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Mitigating The Distribution Shift of Diffusion-based Dataset Distillation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_Mitigating_The_Distribution_Shift_of_Diffusion-based_Dataset_Distillation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,MM-ReCoder: Advancing Chart-to-Code Generation with Reinforcement Learning and Self-Correction,CVPR 2026,,https://arxiv.org/abs/2604.01600,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,MSRL: Scaling Generative Multimodal Reward Modeling via Multi-Stage Reinforcement Learning,CVPR 2026,,https://arxiv.org/abs/2603.25108,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,NS-Diff: Fluid Navier-Stokes Guided Video Diffusion via Reinforcement Learning,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Deng_NS-Diff_Fluid_Navier-Stokes_Guided_Video_Diffusion_via_Reinforcement_Learning_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,PaCo-RL: Advancing Reinforcement Learning for Consistent Image Generation with Pairwise Reward Modeling,CVPR 2026,,https://arxiv.org/abs/2512.04784,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Refining Few-Step Text-to-Multiview Diffusion via Reinforcement Learning,CVPR 2026,,https://arxiv.org/abs/2505.20107,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Reward Sharpness-Aware Fine-Tuning for Diffusion Models,CVPR 2026,,https://arxiv.org/abs/2603.21175,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,RewardFlow: Generate Images by Optimizing What You Reward,CVPR 2026,,https://arxiv.org/abs/2604.08536,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,SoliReward: Mitigating Susceptibility to Reward Hacking and Annotation Noise in Video Generation Reward Models,CVPR 2026,,https://arxiv.org/abs/2512.22170,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Stepwise Credit Assignment for GRPO on Flow-Matching Models,CVPR 2026,,https://arxiv.org/abs/2603.28718,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,StyleDoctor: Towards Specialist Reward Model for Style-centric Generation Tasks,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/He_StyleDoctor_Towards_Specialist_Reward_Model_for_Style-centric_Generation_Tasks_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Taming Preference Mode Collapse via Directional Decoupling Alignment in Diffusion Reinforcement Learning,CVPR 2026,,https://arxiv.org/abs/2512.24146,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Towards Fine-Grained Attribution: Instance-Aware Preference Optimization for Aligning Diffusion Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Sun_Towards_Fine-Grained_Attribution_Instance-Aware_Preference_Optimization_for_Aligning_Diffusion_Models_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Uncertainty-Aware Knowledge Distillation for Multimodal Large Language Models,CVPR 2026,,https://arxiv.org/abs/2603.21426,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Unified Customized Generation by Disentangled Reward Modeling,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Wu_Unified_Customized_Generation_by_Disentangled_Reward_Modeling_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,UniGen-1.5: Enhancing Image Generation and Editing through Reward Unification in RL,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Tian_UniGen-1.5_Enhancing_Image_Generation_and_Editing_through_Reward_Unification_in_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,UniRain: Unified Image Deraining with RAG-based Dataset Distillation and Multi-objective Reweighted Optimization,CVPR 2026,,https://arxiv.org/abs/2603.03967,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Video-as-Answer: Predict and Generate Next Video Event with Joint-GRPO,CVPR 2026,,https://arxiv.org/abs/2511.16669,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,VL-Eraser: Vacuum Distillation for Machine Unlearning in Vision-Language Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_VL-Eraser_Vacuum_Distillation_for_Machine_Unlearning_in_Vision-Language_Models_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=41 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Adaptive 3D Perception for Small Aerial Targets Under Sparse Sampling via Reinforcement Learning,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Yuan_Adaptive_3D_Perception_for_Small_Aerial_Targets_Under_Sparse_Sampling_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,BuildingGPT: Auto-Regressive Building Wireframe Reconstruction Model with Reinforcement Learning,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_BuildingGPT_Auto-Regressive_Building_Wireframe_Reconstruction_Model_with_Reinforcement_Learning_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Dual-Agent Reinforcement Learning for Adaptive and Cost-Aware Visual-Inertial Odometry,CVPR 2026,,https://arxiv.org/abs/2511.21083,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,EgoXtreme: A Dataset for Robust Object Pose Estimation in Egocentric Views under Extreme Conditions,CVPR 2026,,https://arxiv.org/abs/2603.25135,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Neighbor GRPO: Contrastive ODE Policy Optimization Aligns Flow Models,CVPR 2026,,https://arxiv.org/abs/2511.16955,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,PanoEnv: Exploring 3D Spatial Intelligence in Panoramic Environments with Reinforcement Learning,CVPR 2026,,https://arxiv.org/abs/2602.21992,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=40 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Reliable Policy Transfer for Safety-Aware End-to-End Driving with Deep Reinforcement Learning,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Borhan_Reliable_Policy_Transfer_for_Safety-Aware_End-to-End_Driving_with_Deep_Reinforcement_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=40 | reason=top_fill_to_1000_non_motion_core,
