paper_id,title,venue,year,canonical_paper_link,canonical_code_link,category,pdf_path,pdf_sha256,analysis_path,analysis_level,schema_version,first_seen_at,last_seen_at,status,notes
arxiv:2502.14282,PC-Agent: A Hierarchical Multi-Agent Collaboration Framework for Complex Task Automation on PC,arXiv 2025,2025,https://arxiv.org/abs/2502.14282,N/A,Agentic_Reasoning_Applications_Autonomous_Web_Exploration_Research_Agents_Foundational_agentic_reasoning,paperPDFs/Agentic_Reasoning_Applications_Autonomous_Web_Exploration_Research_Agents_Foundational_agentic_reasoning/arXiv_2025/2025_PC_Agent_A_Hierarchical_Multi_Agent_Collaboration_Framework_for_Complex_Task_Automation_on_PC.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Applications_Autonomous_Web_Exploration_Research_Agents_Foundational_agentic_reasoning/arXiv_2025/arxiv_2502.14282.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2502.14932,Learning to Retrieve and Reason on Knowledge Graph through Active Self-Reflection,arXiv 2025,2025,https://arxiv.org/abs/2502.14932,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Agentic_Search_In_Context_Search_Structure_Enhanced_Search,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Agentic_Search_In_Context_Search_Structure_Enhanced_Search/arXiv_2025/2025_Learning_to_Retrieve_and_Reason_on_Knowledge_Graph_through_Active_Self_Reflection.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Agentic_Search_In_Context_Search_Structure_Enhanced_Search/arXiv_2025/arxiv_2502.14932.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2502.17110,Mobile-Agent-V: A Video-Guided Approach for Effortless and Efficient Operational Knowledge Injection in Mobile Automation,arXiv 2025,2025,https://arxiv.org/abs/2502.17110,N/A,Agentic_Reasoning_Applications_Autonomous_Web_Exploration_Research_Agents_Collective_multi_agent_reasoning,paperPDFs/Agentic_Reasoning_Applications_Autonomous_Web_Exploration_Research_Agents_Collective_multi_agent_reasoning/arXiv_2025/2025_Mobile_Agent_V_A_Video_Guided_Approach_for_Effortless_and_Efficient_Operational_Knowledge_Injection_in_Mobile_Automation.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Applications_Autonomous_Web_Exploration_Research_Agents_Collective_multi_agent_reasoning/arXiv_2025/arxiv_2502.17110.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2502.17506,RAG-Enhanced Collaborative LLM Agents for Drug Discovery,arXiv 2025,2025,https://arxiv.org/abs/2502.17506,N/A,Agentic_Reasoning_Applications_Healthcare_Medicine_Agents_Foundational_agentic_reasoning,paperPDFs/Agentic_Reasoning_Applications_Healthcare_Medicine_Agents_Foundational_agentic_reasoning/arXiv_2025/2025_RAG_Enhanced_Collaborative_LLM_Agents_for_Drug_Discovery.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Applications_Healthcare_Medicine_Agents_Foundational_agentic_reasoning/arXiv_2025/arxiv_2502.17506.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2502.18439,MAPoRL: Multi-Agent Post-Co-Training for Collaborative Large Language Models with Reinforcement Learning,ACL 2025,2025,https://arxiv.org/abs/2502.18439,N/A,Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_Post_training_Collaboration_Policy_based_Topology_Generation,paperPDFs/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_Post_training_Collaboration_Policy_based_Topology_Generation/ACL_2025/2025_MAPoRL_Multi_Agent_Post_Co_Training_for_Collaborative_Large_Language_Models_with_Reinforcement_Learning.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_Post_training_Collaboration_Policy_based_Topology_Generation/ACL_2025/arxiv_2502.18439.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2502.18449,SWE-RL: Advancing LLM Reasoning via Reinforcement Learning on Open Software Evolution,arXiv 2025,2025,https://arxiv.org/abs/2502.18449,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Mastery_of_Tool_Use_via_RL,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Mastery_of_Tool_Use_via_RL/arXiv_2025/2025_SWE_RL_Advancing_LLM_Reasoning_via_Reinforcement_Learning_on_Open_Software_Evolution.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Mastery_of_Tool_Use_via_RL/arXiv_2025/arxiv_2502.18449.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2502.18836,"REALM-Bench: A Benchmark for Evaluating Multi-Agent Systems on Real-world, Dynamic Planning and Scheduling Tasks",arXiv 2025,2025,https://arxiv.org/abs/2502.18836,N/A,Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Memory_and_Planning_Planning_and_Feedback,paperPDFs/Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Memory_and_Planning_Planning_and_Feedback/arXiv_2025/2025_REALM_Bench_A_Benchmark_for_Evaluating_Multi_Agent_Systems_on_Real_world_Dynamic_Planning_and_Scheduling_Tasks.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Memory_and_Planning_Planning_and_Feedback/arXiv_2025/arxiv_2502.18836.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2502.19417,Hi Robot: Open-Ended Instruction Following with Hierarchical Vision-Language-Action Models,arXiv 2025,2025,https://arxiv.org/abs/2502.19417,N/A,Agentic_Reasoning_Applications_Embodied_Agents_Foundational_Agentic_Reasoning,paperPDFs/Agentic_Reasoning_Applications_Embodied_Agents_Foundational_Agentic_Reasoning/arXiv_2025/2025_Hi_Robot_Open_Ended_Instruction_Following_with_Hierarchical_Vision_Language_Action_Models.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Applications_Embodied_Agents_Foundational_Agentic_Reasoning/arXiv_2025/arxiv_2502.19417.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.00371,Jointly Understand Your Command and Intention: Reciprocal Co-Evolution between Scene-Aware 3D Human Motion Synthesis and Analysis,arXiv 2025,2025,https://arxiv.org/abs/2503.00371,N/A,Human_Scene_Interaction,paperPDFs/Human_Scene_Interaction/arXiv_2025/2025_Jointly_Understand_Your_Command_and_Intention_Reciprocal_Co_Evolution_between_Scene_Aware_3D_Human_Motion_Synthesis_and_Analysis.pdf,6ddebc039af533fa0058f71ced723bb005166899cff775e7f6f8e2bad828bd85,PaperBite/papers/Human_Scene_Interaction/arXiv_2025/arxiv_2503.00371.md,none,2,2026-04-22T21:41:50+08:00,2026-04-22T22:30:10+08:00,downloaded,managed_by=paperbite_sync_download_v1
arxiv:2503.00382,EigenActor: Variant Body-Object Interaction Generation Evolved from Invariant Action Basis Reasoning,PAMI 2025,2025,https://arxiv.org/abs/2503.00382,N/A,Human_Object_Interaction,paperPDFs/Human_Object_Interaction/PAMI_2025/2025_EigenActor_Variant_Body_Object_Interaction_Generation_Evolved_from_Invariant_Action_Basis_Reasoning.pdf,0253168402dfcad256e3933906c3a393f2f676270498b4af127c6717ec9f282e,PaperBite/papers/Human_Object_Interaction/PAMI_2025/arxiv_2503.00382.md,none,2,2026-04-22T21:41:50+08:00,2026-04-22T22:30:10+08:00,downloaded,managed_by=paperbite_sync_download_v1
arxiv:2503.00735,Ladder: Self-Improving LLMs through Recursive Problem Decomposition,arXiv 2025,2025,https://arxiv.org/abs/2503.00735,N/A,Agentic_Reasoning_Collective_Multi_agent_Reasoning_Multi_Agent_Memory_and_Evolution_From_Single_Agent_Evolution_to_Multi_Agent_Evolution_Intra_test_time_Evolution,paperPDFs/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Multi_Agent_Memory_and_Evolution_From_Single_Agent_Evolution_to_Multi_Agent_Evolution_Intra_test_time_Evolution/arXiv_2025/2025_Ladder_Self_Improving_LLMs_through_Recursive_Problem_Decomposition.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Multi_Agent_Memory_and_Evolution_From_Single_Agent_Evolution_to_Multi_Agent_Evolution_Intra_test_time_Evolution/arXiv_2025/arxiv_2503.00735.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.01763,Retrieval Models Aren't Tool-Savvy: Benchmarking Tool Retrieval for Large Language Models,arXiv 2025,2025,https://arxiv.org/abs/2503.01763,N/A,Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Tool_Use_Single_Turn_Tool_Use,paperPDFs/Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Tool_Use_Single_Turn_Tool_Use/arXiv_2025/2025_Retrieval_Models_Aren't_Tool_Savvy_Benchmarking_Tool_Retrieval_for_Large_Language_Models.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Tool_Use_Single_Turn_Tool_Use/arXiv_2025/arxiv_2503.01763.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.01935,MultiAgentBench: Evaluating the Collaboration and Competition of LLM agents,arXiv 2025,2025,https://arxiv.org/abs/2503.01935,N/A,Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Language_Communication_and_Social_Reasoning,paperPDFs/Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Language_Communication_and_Social_Reasoning/arXiv_2025/2025_MultiAgentBench_Evaluating_the_Collaboration_and_Competition_of_LLM_agents.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Benchmarks_Core_Mechanisms_of_Agentic_Reasoning_Language_Communication_and_Social_Reasoning/arXiv_2025/arxiv_2503.01935.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.02077,M3HF: Multi-Agent Reinforcement Learning from Multi-Phase Human Feedback of Mixed Quality,arXiv 2025,2025,https://arxiv.org/abs/2503.02077,N/A,Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_Post_training_Collaboration_Policy_based_Topology_Generation,paperPDFs/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_Post_training_Collaboration_Policy_based_Topology_Generation/arXiv_2025/2025_M3HF_Multi_Agent_Reinforcement_Learning_from_Multi_Phase_Human_Feedback_of_Mixed_Quality.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_Post_training_Collaboration_Policy_based_Topology_Generation/arXiv_2025/arxiv_2503.02077.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.02950,LiteWebAgent: The Open-Source Suite for VLM-Based Web-Agent Applications,arXiv 2025,2025,https://arxiv.org/abs/2503.02950,N/A,Agentic_Reasoning_Applications_Autonomous_Web_Exploration_Research_Agents_Self_evolving_agentic_reasoning,paperPDFs/Agentic_Reasoning_Applications_Autonomous_Web_Exploration_Research_Agents_Self_evolving_agentic_reasoning/arXiv_2025/2025_LiteWebAgent_The_Open_Source_Suite_for_VLM_Based_Web_Agent_Applications.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Applications_Autonomous_Web_Exploration_Research_Agents_Self_evolving_agentic_reasoning/arXiv_2025/arxiv_2503.02950.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.03686,MAS-GPT: Training LLMs to build LLM-based multi-agent systems,arXiv 2025,2025,https://arxiv.org/abs/2503.03686,N/A,Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_LLM_Driven_Pipelines,paperPDFs/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_LLM_Driven_Pipelines/arXiv_2025/2025_MAS_GPT_Training_LLMs_to_build_LLM_based_multi_agent_systems.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_LLM_Driven_Pipelines/arXiv_2025/arxiv_2503.03686.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.04625,START: Self-taught Reasoner with Tools,EMNLP 2025,2025,https://arxiv.org/abs/2503.04625,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Bootstrapping_of_Tool_Use_via_SFT,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Bootstrapping_of_Tool_Use_via_SFT/EMNLP_2025/2025_START_Self_taught_Reasoner_with_Tools.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Bootstrapping_of_Tool_Use_via_SFT/EMNLP_2025/arxiv_2503.04625.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.04816,Invisible Strings: Revealing Latent Dancer-to-Dancer Interactions with Graph Neural Networks,arXiv 2025,2025,https://arxiv.org/abs/2503.04816,N/A,Human_Human_Interaction,paperPDFs/Human_Human_Interaction/arXiv_2025/2025_Invisible_Strings_Revealing_Latent_Dancer_to_Dancer_Interactions_with_Graph_Neural_Networks.pdf,6e92d59302a160472a82b9dde4f32273a8c0197820da181fac60d8c1629d120c,PaperBite/papers/Human_Human_Interaction/arXiv_2025/arxiv_2503.04816.md,none,2,2026-04-22T21:41:50+08:00,2026-04-22T22:30:10+08:00,downloaded,managed_by=paperbite_sync_download_v1
arxiv:2503.07919,BEARCUBS: A benchmark for computer-using web agents,arXiv 2025,2025,https://arxiv.org/abs/2503.07919,N/A,Agentic_Reasoning_Benchmarks_Applications_of_Agentic_Reasoning_Web_Agents,paperPDFs/Agentic_Reasoning_Benchmarks_Applications_of_Agentic_Reasoning_Web_Agents/arXiv_2025/2025_BEARCUBS_A_benchmark_for_computer_using_web_agents.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Benchmarks_Applications_of_Agentic_Reasoning_Web_Agents/arXiv_2025/arxiv_2503.07919.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.08026,In Prospect and Retrospect: Reflective Memory Management for Long-term Personalized Dialogue Agents,arXiv 2025,2025,https://arxiv.org/abs/2503.08026,N/A,Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Memory_Agentic_Use_of_Flat_Memory_Factual_Memory,paperPDFs/Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Memory_Agentic_Use_of_Flat_Memory_Factual_Memory/arXiv_2025/2025_In_Prospect_and_Retrospect_Reflective_Memory_Management_for_Long_term_Personalized_Dialogue_Agents.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Self_evolving_Agentic_Reasoning_Agentic_Memory_Agentic_Use_of_Flat_Memory_Factual_Memory/arXiv_2025/arxiv_2503.08026.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.09501,REMA: Learning to Meta-Think for LLMs with Multi-Agent Reinforcement Learning,arXiv 2025,2025,https://arxiv.org/abs/2503.09501,N/A,Agentic_Reasoning_Collective_Multi_agent_Reasoning_Multi_Agent_Memory_and_Evolution_From_Single_Agent_Evolution_to_Multi_Agent_Evolution_Multi_agent_Evolution,paperPDFs/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Multi_Agent_Memory_and_Evolution_From_Single_Agent_Evolution_to_Multi_Agent_Evolution_Multi_agent_Evolution/arXiv_2025/2025_REMA_Learning_to_Meta_Think_for_LLMs_with_Multi_Agent_Reinforcement_Learning.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Multi_Agent_Memory_and_Evolution_From_Single_Agent_Evolution_to_Multi_Agent_Evolution_Multi_agent_Evolution/arXiv_2025/arxiv_2503.09501.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.09516,Search-R1: Training LLMs to Reason and Leverage Search Engines with Reinforcement Learning,arXiv 2025,2025,https://arxiv.org/abs/2503.09516,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Mastery_of_Tool_Use_via_RL,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Mastery_of_Tool_Use_via_RL/arXiv_2025/2025_Search_R1_Training_LLMs_to_Reason_and_Leverage_Search_Engines_with_Reinforcement_Learning.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Tool_Use_Optimization_Post_training_Tool_Integration_Mastery_of_Tool_Use_via_RL/arXiv_2025/arxiv_2503.09516.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.09572,Plan-and-Act: Improving Planning of Agents for Long-Horizon Tasks,arXiv 2025,2025,https://arxiv.org/abs/2503.09572,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/arXiv_2025/2025_Plan_and_Act_Improving_Planning_of_Agents_for_Long_Horizon_Tasks.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Workflow_Design/arXiv_2025/arxiv_2503.09572.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.10049,Enhancing Multi-Agent Systems via Reinforcement Learning with LLM-based Planner and Graph-based Policy,ICRA 2025,2025,https://arxiv.org/abs/2503.10049,N/A,Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_Post_training_Collaboration_Policy_based_Topology_Generation,paperPDFs/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_Post_training_Collaboration_Policy_based_Topology_Generation/ICRA_2025/2025_Enhancing_Multi_Agent_Systems_via_Reinforcement_Learning_with_LLM_based_Planner_and_Graph_based_Policy.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_Post_training_Collaboration_Policy_based_Topology_Generation/ICRA_2025/arxiv_2503.10049.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.10265,SurgRAW: Multi-agent workflow with chain-of-thought reasoning for surgical intelligence,arXiv 2025,2025,https://arxiv.org/abs/2503.10265,N/A,Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_Manually_Crafted_Pipelines,paperPDFs/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_Manually_Crafted_Pipelines/arXiv_2025/2025_SurgRAW_Multi_agent_workflow_with_chain_of_thought_reasoning_for_surgical_intelligence.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_Manually_Crafted_Pipelines/arXiv_2025/arxiv_2503.10265.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.10970,TxAgent: An AI Agent for Therapeutic Reasoning Across a Universe of Tools,arXiv 2025,2025,https://arxiv.org/abs/2503.10970,N/A,Agentic_Reasoning_Applications_Scientific_Discovery_Agents_Foundational_Agentic_Reasoning,paperPDFs/Agentic_Reasoning_Applications_Scientific_Discovery_Agents_Foundational_Agentic_Reasoning/arXiv_2025/2025_TxAgent_An_AI_Agent_for_Therapeutic_Reasoning_Across_a_Universe_of_Tools.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Applications_Scientific_Discovery_Agents_Foundational_Agentic_Reasoning/arXiv_2025/arxiv_2503.10970.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.11061,Generative Modelling for Mathematical Discovery,arXiv 2025,2025,https://arxiv.org/abs/2503.11061,N/A,Agentic_Reasoning_Applications_Math_Exploration_Vibe_Coding_Agents_Foundational_Agentic_Reasoning,paperPDFs/Agentic_Reasoning_Applications_Math_Exploration_Vibe_Coding_Agents_Foundational_Agentic_Reasoning/arXiv_2025/2025_Generative_Modelling_for_Mathematical_Discovery.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Applications_Math_Exploration_Vibe_Coding_Agents_Foundational_Agentic_Reasoning/arXiv_2025/arxiv_2503.11061.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.11586,Broaden your SCOPE! Efficient Multi-turn Conversation Planning for LLMs with Semantic Space,arXiv 2025,2025,https://arxiv.org/abs/2503.11586,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/arXiv_2025/2025_Broaden_your_SCOPE!_Efficient_Multi_turn_Conversation_Planning_for_LLMs_with_Semantic_Space.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Planning_Reasoning_In_context_Planning_Tree_Search_Algorithm_Simulation/arXiv_2025/arxiv_2503.11586.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.12759,RAG-RL: Advancing Retrieval-Augmented Generation via RL and Curriculum Learning,arXiv 2025,2025,https://arxiv.org/abs/2503.12759,N/A,Agentic_Reasoning_Foundational_Agentic_Reasoning_Agentic_Search_Post_Training_Search_RL_Based_Agentic_Search,paperPDFs/Agentic_Reasoning_Foundational_Agentic_Reasoning_Agentic_Search_Post_Training_Search_RL_Based_Agentic_Search/arXiv_2025/2025_RAG_RL_Advancing_Retrieval_Augmented_Generation_via_RL_and_Curriculum_Learning.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Foundational_Agentic_Reasoning_Agentic_Search_Post_Training_Search_RL_Based_Agentic_Search/arXiv_2025/arxiv_2503.12759.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.12955,HIS-GPT: Towards 3D Human-In-Scene Multimodal Understanding,arXiv 2025,2025,https://arxiv.org/abs/2503.12955,N/A,Human_Scene_Interaction,paperPDFs/Human_Scene_Interaction/arXiv_2025/2025_HIS_GPT_Towards_3D_Human_In_Scene_Multimodal_Understanding.pdf,3a83c0d79e66025d16585938cf2f4810bb2ae3203a6d35ce655b0465815fe317,PaperBite/papers/Human_Scene_Interaction/arXiv_2025/arxiv_2503.12955.md,none,2,2026-04-22T21:41:50+08:00,2026-04-22T22:30:10+08:00,downloaded,managed_by=paperbite_sync_download_v1
arxiv:2503.13130,ChainHOI: Joint-based Kinematic Chain Modeling for Human-Object Interaction Generation,CVPR 2025,2025,https://arxiv.org/abs/2503.13130,N/A,Human_Object_Interaction,paperPDFs/Human_Object_Interaction/CVPR_2025/2025_ChainHOI_Joint_based_Kinematic_Chain_Modeling_for_Human_Object_Interaction_Generation.pdf,3b3f3441d91458e5a55223b2076a0409d25562bc7527ad0bfd5a0b420384054e,PaperBite/papers/Human_Object_Interaction/CVPR_2025/arxiv_2503.13130.md,none,2,2026-04-22T21:41:50+08:00,2026-04-22T22:30:10+08:00,downloaded,managed_by=paperbite_sync_download_v1
arxiv:2503.13514,RAG-KG-IL: A Multi-Agent Hybrid Framework for Reducing Hallucinations and Enhancing LLM Reasoning,arXiv 2025,2025,https://arxiv.org/abs/2503.13514,N/A,Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_Manually_Crafted_Pipelines,paperPDFs/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_Manually_Crafted_Pipelines/arXiv_2025/2025_RAG_KG_IL_A_Multi_Agent_Hybrid_Framework_for_Reducing_Hallucinations_and_Enhancing_LLM_Reasoning.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_Manually_Crafted_Pipelines/arXiv_2025/arxiv_2503.13514.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
arxiv:2503.13964,MDocAgent: A multi-modal multi-agent framework for document understanding,arXiv 2025,2025,https://arxiv.org/abs/2503.13964,N/A,Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_Manually_Crafted_Pipelines,paperPDFs/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_Manually_Crafted_Pipelines/arXiv_2025/2025_MDocAgent_A_multi_modal_multi_agent_framework_for_document_understanding.pdf,N/A,PaperBite/papers/Agentic_Reasoning_Collective_Multi_agent_Reasoning_Collaboration_and_Division_of_Labor_In_context_Collaboration_Manually_Crafted_Pipelines/arXiv_2025/arxiv_2503.13964.md,none,2,2026-04-14T00:28:26+08:00,2026-04-14T00:31:05+08:00,waiting_pdf,managed_by=paperbite_sync_download_v1
